MonthID,ZoneID,HourID,Temperature,relHumidity,FIP
4,360010,19,50,57,36001
4,360010,20,49,52,36001
4,360010,21,46,62,36001
4,360010,22,46,63,36001
4,360010,23,46,61,36001
4,360010,24,43,69,36001
5,360010,1,57,73,36001
5,360010,2,57,73,36001
5,360010,3,56,76,36001
5,360010,4,56,80,36001
5,360010,5,54,81,36001
5,360010,6,55,79,36001
5,360010,7,58,73,36001
5,360010,8,59,70,36001
5,360010,9,64,63,36001
5,360010,10,66,58,36001
5,360010,11,67,53,36001
5,360010,12,70,50,36001
5,360010,13,72,46,36001
5,360010,14,72,47,36001
5,360010,15,71,52,36001
5,360010,16,71,54,36001
5,360010,17,72,50,36001
5,360010,18,70,53,36001
5,360010,19,68,56,36001
5,360010,20,67,55,36001
5,360010,21,63,60,36001
5,360010,22,61,64,36001
5,360010,23,61,64,36001
5,360010,24,59,69,36001
6,360010,1,62,74,36001
6,360010,2,62,75,36001
6,360010,3,60,80,36001
6,360010,4,60,80,36001
6,360010,5,59,82,36001
6,360010,6,61,82,36001
6,360010,7,64,77,36001
6,360010,8,65,71,36001
6,360010,9,69,65,36001
6,360010,10,71,58,36001
6,360010,11,72,55,36001
6,360010,12,75,51,36001
6,360010,13,75,49,36001
6,360010,14,76,47,36001
6,360010,15,77,44,36001
6,360010,16,76,48,36001
6,360010,17,76,46,36001
6,360010,18,73,54,36001
6,360010,19,72,55,36001
6,360010,20,70,57,36001
6,360010,21,68,61,36001
6,360010,22,66,66,36001
6,360010,23,65,67,36001
6,360010,24,64,72,36001
7,360010,1,69,75,36001
7,360010,2,69,76,36001
7,360010,3,68,78,36001
7,360010,4,67,79,36001
7,360010,5,66,80,36001
7,360010,6,69,78,36001
7,360010,7,71,74,36001
7,360010,8,72,69,36001
7,360010,9,76,60,36001
7,360010,10,79,56,36001
7,360010,11,80,54,36001
7,360010,12,83,49,36001
7,360010,13,84,44,36001
7,360010,14,84,44,36001
7,360010,15,85,43,36001
7,360010,16,85,43,36001
7,360010,17,85,44,36001
7,360010,18,83,47,36001
7,360010,19,80,54,36001
7,360010,20,79,54,36001
7,360010,21,75,62,36001
7,360010,22,74,66,36001
7,360010,23,72,67,36001
7,360010,24,70,73,36001
8,360010,1,69,80,36001
8,360010,2,69,81,36001
8,360010,3,68,84,36001
8,360010,4,68,84,36001
8,360010,5,67,84,36001
8,360010,6,68,84,36001
8,360010,7,70,80,36001
8,360010,8,71,77,36001
8,360010,9,75,68,36001
8,360010,10,78,64,36001
8,360010,11,79,60,36001
8,360010,12,80,59,36001
8,360010,13,82,53,36001
8,360010,14,84,49,36001
8,360010,15,85,50,36001
8,360010,16,82,54,36001
8,360010,17,80,57,36001
8,360010,18,79,60,36001
8,360010,19,78,64,36001
8,360010,20,76,64,36001
8,360010,21,73,72,36001
8,360010,22,71,76,36001
8,360010,23,71,75,36001
8,360010,24,69,78,36001
9,360010,1,59,86,36001
9,360010,2,59,86,36001
9,360010,3,59,88,36001
9,360010,4,59,88,36001
9,360010,5,58,88,36001
9,360010,6,58,90,36001
9,360010,7,60,88,36001
9,360010,8,61,85,36001
9,360010,9,64,77,36001
9,360010,10,65,72,36001
9,360010,11,66,69,36001
9,360010,12,69,65,36001
9,360010,13,70,64,36001
9,360010,14,71,60,36001
9,360010,15,70,66,36001
9,360010,16,70,69,36001
9,360010,17,69,67,36001
9,360010,18,67,72,36001
9,360010,19,64,75,36001
9,360010,20,64,75,36001
9,360010,21,62,81,36001
9,360010,22,61,84,36001
9,360010,23,60,84,36001
9,360010,24,60,86,36001
10,360010,1,48,86,36001
10,360010,2,47,86,36001
10,360010,3,47,87,36001
10,360010,4,46,89,36001
10,360010,5,45,86,36001
10,360010,6,44,88,36001
10,360010,7,44,88,36001
10,360010,8,46,87,36001
10,360010,9,51,77,36001
10,360010,10,54,70,36001
10,360010,11,55,66,36001
10,360010,12,59,58,36001
10,360010,13,60,58,36001
10,360010,14,61,56,36001
10,360010,15,61,55,36001
10,360010,16,61,55,36001
10,360010,17,60,55,36001
10,360010,18,56,65,36001
10,360010,19,54,72,36001
10,360010,20,54,68,36001
10,360010,21,52,77,36001
10,360010,22,51,78,36001
10,360010,23,50,77,36001
10,360010,24,50,83,36001
11,360010,1,42,74,36001
11,360010,2,43,74,36001
11,360010,3,41,75,36001
11,360010,4,39,79,36001
11,360010,5,41,77,36001
11,360010,6,42,79,36001
11,360010,7,39,80,36001
11,360010,8,41,79,36001
11,360010,9,43,73,36001
11,360010,10,46,67,36001
11,360010,11,47,63,36001
11,360010,12,49,60,36001
11,360010,13,53,58,36001
11,360010,14,51,56,36001
11,360010,15,49,55,36001
11,360010,16,49,59,36001
11,360010,17,50,58,36001
11,360010,18,48,61,36001
11,360010,19,46,65,36001
11,360010,20,45,65,36001
11,360010,21,43,70,36001
11,360010,22,40,74,36001
11,360010,23,43,70,36001
11,360010,24,43,75,36001
12,360010,1,32,75,36001
12,360010,2,30,74,36001
12,360010,3,32,78,36001
12,360010,4,31,77,36001
12,360010,5,30,76,36001
12,360010,6,31,79,36001
12,360010,7,30,78,36001
12,360010,8,30,77,36001
12,360010,9,32,76,36001
12,360010,10,34,73,36001
12,360010,11,35,70,36001
12,360010,12,36,70,36001
12,360010,13,38,67,36001
12,360010,14,38,65,36001
12,360010,15,37,67,36001
12,360010,16,36,68,36001
12,360010,17,36,67,36001
12,360010,18,34,71,36001
12,360010,19,35,72,36001
12,360010,20,33,71,36001
12,360010,21,33,75,36001
12,360010,22,34,75,36001
12,360010,23,32,72,36001
12,360010,24,32,75,36001
1,360030,1,20,78,36003
1,360030,2,19,79,36003
1,360030,3,20,80,36003
1,360030,4,19,81,36003
1,360030,5,18,81,36003
1,360030,6,17,80,36003
1,360030,7,17,80,36003
1,360030,8,18,80,36003
1,360030,9,19,81,36003
1,360030,10,19,77,36003
1,360030,11,21,74,36003
1,360030,12,20,71,36003
1,360030,13,22,67,36003
1,360030,14,24,68,36003
1,360030,15,24,68,36003
1,360030,16,24,68,36003
1,360030,17,26,74,36003
1,360030,18,22,75,36003
1,360030,19,20,74,36003
1,360030,20,20,75,36003
1,360030,21,17,75,36003
1,360030,22,16,76,36003
1,360030,23,20,77,36003
1,360030,24,19,77,36003
2,360030,1,26,76,36003
2,360030,2,25,77,36003
2,360030,3,24,75,36003
2,360030,4,24,77,36003
2,360030,5,23,76,36003
2,360030,6,23,77,36003
2,360030,7,23,74,36003
2,360030,8,22,74,36003
2,360030,9,24,74,36003
2,360030,10,24,73,36003
2,360030,11,25,70,36003
2,360030,12,26,67,36003
2,360030,13,24,64,36003
2,360030,14,27,70,36003
2,360030,15,30,67,36003
2,360030,16,29,67,36003
2,360030,17,29,67,36003
2,360030,18,26,69,36003
2,360030,19,28,72,36003
2,360030,20,28,71,36003
2,360030,21,28,71,36003
2,360030,22,28,72,36003
2,360030,23,29,72,36003
2,360030,24,27,74,36003
3,360030,1,35,77,36003
3,360030,2,33,75,36003
3,360030,3,32,74,36003
3,360030,4,31,74,36003
3,360030,5,30,74,36003
3,360030,6,29,75,36003
3,360030,7,31,76,36003
3,360030,8,30,74,36003
3,360030,9,32,71,36003
3,360030,10,33,68,36003
3,360030,11,34,69,36003
3,360030,12,36,66,36003
3,360030,13,37,63,36003
3,360030,14,37,60,36003
3,360030,15,38,59,36003
3,360030,16,36,61,36003
3,360030,17,34,65,36003
3,360030,18,34,65,36003
3,360030,19,32,69,36003
3,360030,20,33,69,36003
3,360030,21,33,71,36003
3,360030,22,34,71,36003
3,360030,23,33,73,36003
3,360030,24,33,75,36003
4,360030,1,41,75,36003
4,360030,2,40,76,36003
4,360030,3,39,78,36003
4,360030,4,40,78,36003
4,360030,5,39,79,36003
4,360030,6,39,80,36003
4,360030,7,38,78,36003
4,360030,8,39,77,36003
4,360030,9,41,73,36003
4,360030,10,43,68,36003
4,360030,11,44,67,36003
4,360030,12,46,62,36003
4,360030,13,48,64,36003
4,360030,14,47,61,36003
4,360030,15,48,59,36003
4,360030,16,48,57,36003
4,360030,17,47,58,36003
4,360030,18,45,58,36003
4,360030,19,43,63,36003
4,360030,20,43,66,36003
4,360030,21,43,71,36003
4,360030,22,42,70,36003
4,360030,23,41,69,36003
4,360030,24,41,73,36003
5,360030,1,54,78,36003
5,360030,2,53,81,36003
5,360030,3,52,80,36003
5,360030,4,52,82,36003
5,360030,5,52,82,36003
5,360030,6,53,82,36003
5,360030,7,54,81,36003
5,360030,8,57,73,36003
5,360030,9,61,66,36003
5,360030,10,63,64,36003
5,360030,11,64,66,36003
5,360030,12,64,64,36003
5,360030,13,65,58,36003
5,360030,14,65,58,36003
5,360030,15,66,60,36003
5,360030,16,65,60,36003
5,360030,17,64,59,36003
5,360030,18,63,63,36003
5,360030,19,63,62,36003
5,360030,20,59,70,36003
5,360030,21,57,72,36003
5,360030,22,56,75,36003
5,360030,23,56,77,36003
5,360030,24,55,78,36003
6,360030,1,61,73,36003
6,360030,2,59,78,36003
6,360030,3,59,82,36003
6,360030,4,58,82,36003
6,360030,5,58,82,36003
6,360030,6,58,83,36003
6,360030,7,59,76,36003
6,360030,8,61,73,36003
6,360030,9,64,69,36003
6,360030,10,67,62,36003
6,360030,11,70,55,36003
6,360030,12,70,56,36003
6,360030,13,72,53,36003
6,360030,14,74,51,36003
6,360030,15,74,49,36003
6,360030,16,72,54,36003
6,360030,17,72,52,36003
6,360030,18,71,52,36003
6,360030,19,68,58,36003
6,360030,20,65,67,36003
6,360030,21,64,69,36003
6,360030,22,63,70,36003
6,360030,23,62,70,36003
6,360030,24,62,72,36003
7,360030,1,67,77,36003
7,360030,2,65,79,36003
7,360030,3,64,81,36003
7,360030,4,62,82,36003
7,360030,5,63,84,36003
7,360030,6,63,84,36003
7,360030,7,66,80,36003
7,360030,8,69,74,36003
7,360030,9,71,69,36003
7,360030,10,74,60,36003
7,360030,11,76,56,36003
7,360030,12,77,53,36003
7,360030,13,78,50,36003
7,360030,14,78,50,36003
7,360030,15,77,55,36003
7,360030,16,78,52,36003
7,360030,17,77,54,36003
7,360030,18,75,57,36003
7,360030,19,73,63,36003
7,360030,20,70,69,36003
7,360030,21,68,69,36003
7,360030,22,67,72,36003
7,360030,23,66,73,36003
7,360030,24,66,74,36003
8,360030,1,63,84,36003
8,360030,2,62,86,36003
8,360030,3,61,87,36003
8,360030,4,61,87,36003
8,360030,5,61,88,36003
8,360030,6,61,88,36003
8,360030,7,63,87,36003
8,360030,8,66,82,36003
8,360030,9,70,75,36003
8,360030,10,73,68,36003
8,360030,11,74,62,36003
8,360030,12,75,60,36003
8,360030,13,75,62,36003
8,360030,14,74,62,36003
8,360030,15,72,66,36003
8,360030,16,72,66,36003
8,360030,17,72,64,36003
8,360030,18,73,65,36003
8,360030,19,68,72,36003
8,360030,20,67,73,36003
8,360030,21,64,80,36003
8,360030,22,64,80,36003
8,360030,23,64,82,36003
8,360030,24,64,83,36003
9,360030,1,57,87,36003
9,360030,2,57,87,36003
9,360030,3,58,87,36003
9,360030,4,57,88,36003
9,360030,5,58,88,36003
9,360030,6,55,88,36003
9,360030,7,57,87,36003
9,360030,8,57,87,36003
9,360030,9,59,83,36003
9,360030,10,62,79,36003
9,360030,11,64,76,36003
9,360030,12,65,74,36003
9,360030,13,67,70,36003
9,360030,14,66,68,36003
9,360030,15,64,71,36003
9,360030,16,65,75,36003
9,360030,17,64,74,36003
9,360030,18,63,77,36003
9,360030,19,61,80,36003
9,360030,20,60,80,36003
9,360030,21,60,82,36003
9,360030,22,60,83,36003
9,360030,23,58,84,36003
9,360030,24,57,87,36003
10,360030,1,45,70,36003
10,360030,2,46,73,36003
10,360030,3,45,74,36003
10,360030,4,44,75,36003
10,360030,5,45,75,36003
10,360030,6,43,78,36003
10,360030,7,43,75,36003
10,360030,8,45,76,36003
10,360030,9,48,72,36003
10,360030,10,52,62,36003
10,360030,11,52,64,36003
10,360030,12,52,61,36003
10,360030,13,55,55,36003
10,360030,14,57,55,36003
10,360030,15,56,56,36003
10,360030,16,57,55,36003
10,360030,17,55,52,36003
10,360030,18,52,57,36003
10,360030,19,51,62,36003
10,360030,20,49,65,36003
10,360030,21,49,67,36003
10,360030,22,48,69,36003
10,360030,23,47,69,36003
10,360030,24,47,68,36003
11,360030,1,40,73,36003
11,360030,2,38,68,36003
11,360030,3,39,73,36003
11,360030,4,39,73,36003
11,360030,5,39,74,36003
11,360030,6,38,75,36003
11,360030,7,39,77,36003
11,360030,8,39,78,36003
11,360030,9,39,75,36003
11,360030,10,41,72,36003
11,360030,11,41,70,36003
11,360030,12,42,65,36003
11,360030,13,44,65,36003
11,360030,14,43,64,36003
11,360030,15,41,67,36003
11,360030,16,42,68,36003
11,360030,17,41,69,36003
11,360030,18,42,70,36003
11,360030,19,41,68,36003
11,360030,20,41,68,36003
11,360030,21,41,71,36003
11,360030,22,42,71,36003
11,360030,23,39,69,36003
11,360030,24,39,71,36003
12,360030,1,28,76,36003
12,360030,2,30,77,36003
12,360030,3,28,77,36003
12,360030,4,28,79,36003
12,360030,5,28,78,36003
12,360030,6,28,76,36003
12,360030,7,31,79,36003
12,360030,8,30,80,36003
12,360030,9,31,79,36003
12,360030,10,30,79,36003
12,360030,11,33,78,36003
12,360030,12,33,74,36003
12,360030,13,32,73,36003
12,360030,14,32,74,36003
12,360030,15,33,72,36003
12,360030,16,32,73,36003
12,360030,17,31,75,36003
12,360030,18,29,74,36003
12,360030,19,32,75,36003
12,360030,20,31,75,36003
12,360030,21,28,75,36003
12,360030,22,30,74,36003
12,360030,23,28,75,36003
12,360030,24,30,75,36003
1,360050,1,32,60,36005
1,360050,2,32,59,36005
1,360050,3,31,61,36005
1,360050,4,31,62,36005
1,360050,5,31,62,36005
1,360050,6,31,65,36005
1,360050,7,30,64,36005
1,360050,8,30,61,36005
1,360050,9,30,62,36005
1,360050,10,31,61,36005
1,360050,11,32,60,36005
1,360050,12,33,57,36005
1,360050,13,34,55,36005
1,360050,14,34,52,36005
1,360050,15,35,51,36005
1,360050,16,36,52,36005
1,360050,17,35,51,36005
1,360050,18,34,54,36005
1,360050,19,35,56,36005
1,360050,20,34,55,36005
1,360050,21,33,59,36005
1,360050,22,33,60,36005
1,360050,23,32,57,36005
1,360050,24,31,56,36005
2,360050,1,35,62,36005
2,360050,2,35,62,36005
2,360050,3,35,64,36005
2,360050,4,34,65,36005
2,360050,5,35,65,36005
2,360050,6,35,67,36005
2,360050,7,37,71,36005
2,360050,8,35,65,36005
2,360050,9,36,65,36005
2,360050,10,37,63,36005
2,360050,11,37,59,36005
2,360050,12,39,59,36005
2,360050,13,40,56,36005
2,360050,14,40,53,36005
2,360050,15,41,56,36005
2,360050,16,40,56,36005
2,360050,17,40,54,36005
2,360050,18,39,56,36005
2,360050,19,39,57,36005
2,360050,20,39,57,36005
2,360050,21,37,58,36005
2,360050,22,37,59,36005
2,360050,23,37,59,36005
2,360050,24,36,61,36005
3,360050,1,43,61,36005
3,360050,2,43,60,36005
3,360050,3,43,66,36005
3,360050,4,42,65,36005
3,360050,5,41,63,36005
3,360050,6,40,68,36005
3,360050,7,40,68,36005
3,360050,8,42,65,36005
3,360050,9,44,65,36005
3,360050,10,45,60,36005
3,360050,11,45,56,36005
3,360050,12,47,57,36005
3,360050,13,48,48,36005
3,360050,14,49,49,36005
3,360050,15,50,46,36005
3,360050,16,49,50,36005
3,360050,17,47,50,36005
3,360050,18,44,55,36005
3,360050,19,43,60,36005
3,360050,20,46,56,36005
3,360050,21,46,57,36005
3,360050,22,47,61,36005
3,360050,23,45,59,36005
3,360050,24,45,62,36005
4,360050,1,50,62,36005
4,360050,2,49,62,36005
4,360050,3,48,66,36005
4,360050,4,48,64,36005
4,360050,5,47,64,36005
4,360050,6,48,63,36005
4,360050,7,48,61,36005
4,360050,8,49,58,36005
4,360050,9,51,56,36005
4,360050,10,52,52,36005
4,360050,11,53,49,36005
4,360050,12,53,53,36005
4,360050,13,55,45,36005
4,360050,14,56,41,36005
4,360050,15,56,48,36005
4,360050,16,56,44,36005
4,360050,17,56,44,36005
4,360050,18,55,47,36005
4,360050,19,53,50,36005
4,360050,20,53,51,36005
4,360050,21,52,55,36005
4,360050,22,51,58,36005
4,360050,23,51,58,36005
4,360050,24,50,58,36005
5,360050,1,59,72,36005
5,360050,2,59,71,36005
5,360050,3,59,77,36005
5,360050,4,58,76,36005
5,360050,5,58,77,36005
5,360050,6,57,78,36005
5,360050,7,60,73,36005
5,360050,8,61,70,36005
5,360050,9,63,67,36005
5,360050,10,64,63,36005
5,360050,11,65,63,36005
5,360050,12,66,62,36005
5,360050,13,66,59,36005
5,360050,14,68,54,36005
5,360050,15,68,56,36005
5,360050,16,68,58,36005
5,360050,17,67,59,36005
5,360050,18,66,62,36005
5,360050,19,65,64,36005
5,360050,20,65,65,36005
5,360050,21,63,70,36005
5,360050,22,61,72,36005
5,360050,23,61,69,36005
5,360050,24,60,73,36005
6,360050,1,68,68,36005
6,360050,2,68,67,36005
6,360050,3,67,70,36005
6,360050,4,66,72,36005
6,360050,5,67,71,36005
6,360050,6,67,74,36005
6,360050,7,68,66,36005
6,360050,8,69,63,36005
6,360050,9,72,58,36005
6,360050,10,73,55,36005
6,360050,11,73,54,36005
6,360050,12,75,49,36005
6,360050,13,77,47,36005
6,360050,14,77,46,36005
6,360050,15,76,52,36005
6,360050,16,76,51,36005
6,360050,17,76,51,36005
6,360050,18,74,55,36005
6,360050,19,73,59,36005
6,360050,20,72,58,36005
6,360050,21,70,64,36005
6,360050,22,70,65,36005
6,360050,23,70,61,36005
6,360050,24,69,64,36005
7,360050,1,77,63,36005
7,360050,2,77,63,36005
7,360050,3,76,67,36005
7,360050,4,75,66,36005
7,360050,5,75,68,36005
7,360050,6,75,67,36005
7,360050,7,76,63,36005
7,360050,8,77,61,36005
7,360050,9,80,54,36005
7,360050,10,82,48,36005
7,360050,11,83,47,36005
7,360050,12,85,45,36005
7,360050,13,84,50,36005
7,360050,14,85,44,36005
7,360050,15,84,50,36005
7,360050,16,84,51,36005
7,360050,17,85,48,36005
7,360050,18,84,48,36005
7,360050,19,82,51,36005
7,360050,20,82,52,36005
7,360050,21,81,55,36005
7,360050,22,80,58,36005
7,360050,23,79,58,36005
7,360050,24,78,61,36005
8,360050,1,76,66,36005
8,360050,2,76,65,36005
8,360050,3,75,68,36005
8,360050,4,75,69,36005
8,360050,5,75,69,36005
8,360050,6,74,71,36005
8,360050,7,76,68,36005
8,360050,8,76,65,36005
8,360050,9,79,59,36005
8,360050,10,81,55,36005
8,360050,11,82,52,36005
8,360050,12,83,50,36005
8,360050,13,84,50,36005
8,360050,14,85,46,36005
8,360050,15,85,46,36005
8,360050,16,84,46,36005
8,360050,17,85,46,36005
8,360050,18,82,52,36005
8,360050,19,81,56,36005
8,360050,20,80,56,36005
8,360050,21,79,59,36005
8,360050,22,78,62,36005
8,360050,23,78,61,36005
8,360050,24,77,63,36005
9,360050,1,69,66,36005
9,360050,2,68,65,36005
9,360050,3,67,68,36005
9,360050,4,67,69,36005
9,360050,5,66,68,36005
9,360050,6,66,68,36005
9,360050,7,67,68,36005
9,360050,8,67,66,36005
9,360050,9,69,62,36005
9,360050,10,71,59,36005
9,360050,11,72,57,36005
9,360050,12,73,53,36005
9,360050,13,75,48,36005
9,360050,14,75,48,36005
9,360050,15,76,47,36005
9,360050,16,75,51,36005
9,360050,17,75,50,36005
9,360050,18,73,57,36005
9,360050,19,71,58,36005
9,360050,20,71,58,36005
9,360050,21,70,62,36005
9,360050,22,69,62,36005
9,360050,23,69,61,36005
9,360050,24,68,67,36005
10,360050,1,56,70,36005
10,360050,2,56,68,36005
10,360050,3,55,71,36005
10,360050,4,54,72,36005
10,360050,5,55,73,36005
10,360050,6,54,73,36005
10,360050,7,54,72,36005
10,360050,8,55,70,36005
10,360050,9,57,68,36005
10,360050,10,59,64,36005
10,360050,11,60,60,36005
10,360050,12,61,60,36005
10,360050,13,63,55,36005
10,360050,14,63,52,36005
10,360050,15,63,52,36005
10,360050,16,62,55,36005
10,360050,17,63,55,36005
10,360050,18,61,62,36005
10,360050,19,61,65,36005
10,360050,20,60,63,36005
10,360050,21,59,65,36005
10,360050,22,58,66,36005
10,360050,23,58,65,36005
10,360050,24,57,68,36005
11,360050,1,50,64,36005
11,360050,2,50,63,36005
11,360050,3,51,67,36005
11,360050,4,50,67,36005
11,360050,5,50,68,36005
11,360050,6,51,69,36005
11,360050,7,48,66,36005
11,360050,8,49,66,36005
11,360050,9,50,64,36005
11,360050,10,51,61,36005
11,360050,11,52,60,36005
11,360050,12,54,55,36005
11,360050,13,55,51,36005
11,360050,14,56,50,36005
11,360050,15,56,53,36005
11,360050,16,56,57,36005
11,360050,17,56,53,36005
11,360050,18,54,58,36005
11,360050,19,53,54,36005
11,360050,20,52,55,36005
11,360050,21,54,62,36005
11,360050,22,53,62,36005
11,360050,23,50,59,36005
11,360050,24,50,61,36005
12,360050,1,40,66,36005
12,360050,2,38,63,36005
12,360050,3,39,66,36005
12,360050,4,38,65,36005
12,360050,5,38,65,36005
12,360050,6,39,69,36005
12,360050,7,38,68,36005
12,360050,8,37,66,36005
12,360050,9,39,66,36005
12,360050,10,41,64,36005
12,360050,11,40,59,36005
12,360050,12,42,58,36005
12,360050,13,43,60,36005
12,360050,14,43,57,36005
12,360050,15,43,58,36005
12,360050,16,42,59,36005
12,360050,17,41,57,36005
12,360050,18,43,64,36005
12,360050,19,41,62,36005
12,360050,20,40,59,36005
12,360050,21,39,61,36005
12,360050,22,41,65,36005
12,360050,23,39,63,36005
12,360050,24,40,64,36005
1,360070,1,19,82,36007
1,360070,2,19,81,36007
1,360070,3,19,83,36007
1,360070,4,17,82,36007
1,360070,5,20,84,36007
1,360070,6,18,82,36007
1,360070,7,17,84,36007
1,360070,8,15,83,36007
1,360070,9,16,83,36007
1,360070,10,18,80,36007
1,360070,11,19,76,36007
1,360070,12,22,74,36007
1,360070,13,22,70,36007
1,360070,14,23,69,36007
1,360070,15,25,69,36007
1,360070,16,21,69,36007
1,360070,17,21,68,36007
1,360070,18,19,73,36007
1,360070,19,19,76,36007
1,360070,20,19,76,36007
1,360070,21,17,78,36007
1,360070,22,19,78,36007
1,360070,23,19,78,36007
1,360070,24,17,77,36007
2,360070,1,26,80,36007
2,360070,2,24,78,36007
2,360070,3,24,82,36007
2,360070,4,24,83,36007
2,360070,5,23,83,36007
2,360070,6,21,82,36007
2,360070,7,19,83,36007
2,360070,8,20,82,36007
2,360070,9,22,82,36007
2,360070,10,25,79,36007
2,360070,11,26,75,36007
2,360070,12,26,72,36007
2,360070,13,27,70,36007
2,360070,14,28,65,36007
2,360070,15,28,65,36007
2,360070,16,29,68,36007
2,360070,17,29,71,36007
2,360070,18,28,69,36007
2,360070,19,25,76,36007
2,360070,20,26,72,36007
2,360070,21,28,77,36007
2,360070,22,26,77,36007
2,360070,23,25,78,36007
2,360070,24,26,79,36007
3,360070,1,31,81,36007
3,360070,2,32,80,36007
3,360070,3,32,83,36007
3,360070,4,33,84,36007
3,360070,5,30,84,36007
3,360070,6,31,86,36007
3,360070,7,29,87,36007
3,360070,8,30,83,36007
3,360070,9,31,83,36007
3,360070,10,31,77,36007
3,360070,11,32,74,36007
3,360070,12,35,74,36007
3,360070,13,39,67,36007
3,360070,14,37,64,36007
3,360070,15,37,67,36007
3,360070,16,39,69,36007
3,360070,17,37,71,36007
3,360070,18,34,72,36007
3,360070,19,37,72,36007
3,360070,20,35,72,36007
3,360070,21,33,75,36007
3,360070,22,33,78,36007
3,360070,23,33,79,36007
3,360070,24,32,81,36007
4,360070,1,38,78,36007
4,360070,2,39,73,36007
4,360070,3,38,80,36007
4,360070,4,37,80,36007
4,360070,5,37,80,36007
4,360070,6,37,82,36007
4,360070,7,38,83,36007
4,360070,8,38,76,36007
4,360070,9,41,76,36007
4,360070,10,43,73,36007
4,360070,11,44,73,36007
4,360070,12,46,68,36007
4,360070,13,47,65,36007
4,360070,14,48,66,36007
4,360070,15,47,65,36007
4,360070,16,45,67,36007
4,360070,17,46,67,36007
4,360070,18,43,68,36007
4,360070,19,43,74,36007
4,360070,20,42,70,36007
4,360070,21,40,76,36007
4,360070,22,40,73,36007
4,360070,23,39,77,36007
4,360070,24,39,76,36007
5,360070,1,53,79,36007
5,360070,2,53,80,36007
5,360070,3,52,83,36007
5,360070,4,51,85,36007
5,360070,5,52,84,36007
5,360070,6,53,83,36007
5,360070,7,54,80,36007
5,360070,8,55,75,36007
5,360070,9,59,68,36007
5,360070,10,61,66,36007
5,360070,11,62,66,36007
5,360070,12,65,60,36007
5,360070,13,66,64,36007
5,360070,14,67,58,36007
5,360070,15,65,65,36007
5,360070,16,65,64,36007
5,360070,17,63,70,36007
5,360070,18,63,66,36007
5,360070,19,62,67,36007
5,360070,20,61,67,36007
5,360070,21,58,70,36007
5,360070,22,57,74,36007
5,360070,23,56,75,36007
5,360070,24,56,79,36007
6,360070,1,60,81,36007
6,360070,2,59,80,36007
6,360070,3,58,88,36007
6,360070,4,59,89,36007
6,360070,5,57,90,36007
6,360070,6,58,88,36007
6,360070,7,58,83,36007
6,360070,8,60,80,36007
6,360070,9,63,73,36007
6,360070,10,65,69,36007
6,360070,11,66,65,36007
